IDCNTRY,IDPOP,IDGRADER,IDGRADE,IDSCHOOL,IDCLASS,IDSTUD,ITSEX,ITADMINI,ITLANG_SA,ITLANG_SQ,IDBOOK,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,HOUWGT,TOTWGT,SENWGT,JKREP,JKZONE,ASRREA01,ASRREA02,ASRREA03,ASRREA04,ASRREA05,idbid
9134,1,2,4,5202,520202,52020207,2,3,1,1,35,2,2,3,3,4,3,0.75196,11.269533,0.124497,1,15,603.65801,626.1226,577.50665,623.88684,607.769,RR5
9134,1,2,4,5202,520202,52020208,2,3,1,1,10,1,1,3,4,1,4,0.75196,11.269533,0.124497,1,15,596.6214,568.12378,527.75536,548.04198,581.50283,RR5
9134,1,2,4,5202,520202,52020209,1,3,1,1,1,1,1,2,3,4,4,0.75196,11.269533,0.124497,1,15,553.14368,558.43354,524.98116,585.40412,546.80421,RR5
9134,1,2,4,5202,520202,52020211,2,3,1,1,11,2,1,4,4,4,1,0.75196,11.269533,0.124497,1,15,532.47179,584.22758,539.85534,563.88624,610.18296,RR5
9134,1,2,4,5202,520202,52020212,1,3,1,1,12,2,3,1,2,1,2,0.75196,11.269533,0.124497,1,15,510.99295,501.87801,512.29981,470.59975,524.96539,RR5
9134,1,2,4,5202,520202,52020213,2,3,1,1,61,2,3,2,3,3,2,0.75196,11.269533,0.124497,1,15,492.46679,448.98467,439.16993,437.17828,431.22717,RR5
9134,1,2,4,5202,520202,52020214,2,3,1,1,2,2,1,3,4,4,3,0.75196,11.269533,0.124497,1,15,573.20305,548.7433,546.7618,519.20621,553.80297,RR5
9134,1,2,4,5202,520202,52020215,2,3,1,1,3,4,4,1,1,2,1,0.75196,11.269533,0.124497,1,15,557.87246,522.59497,544.05871,551.17842,550.69115,RR5
9134,1,2,4,5202,520202,52020217,2,3,1,1,4,2,2,3,3,3,3,0.75196,11.269533,0.124497,1,15,548.92919,539.14161,511.65185,538.01804,528.48081,RR5
9134,1,2,4,5202,520202,52020219,1,3,1,1,38,2,1,1,2,2,1,0.75196,11.269533,0.124497,1,15,549.36722,510.25032,485.92538,496.50884,554.24698,RR5
9134,1,2,4,5208,520801,52080101,2,9,1,1,1,2,2,2,2,2,2,0.511174,7.660907,0.084631,1,60,365.5678,427.24168,432.86966,387.02217,390.06018,RR5
9134,1,2,4,5208,520801,52080102,1,9,1,1,15,1,2,3,2,2,4,0.511174,7.660907,0.084631,1,60,568.0308,572.72994,609.27101,569.79637,589.63161,RR5
9134,1,2,4,5208,520801,52080104,1,9,1,1,2,1,2,2,4,4,2,0.511174,7.660907,0.084631,1,60,613.61616,571.88171,589.9694,577.58026,583.17306,RR5
9134,1,2,4,5208,520801,52080105,1,9,1,1,16,1,1,2,4,4,2,0.511174,7.660907,0.084631,1,60,504.56543,493.2711,496.98074,473.88939,468.91732,RR5
9134,1,2,4,5208,520801,52080106,1,9,1,1,43,1,9,3,4,4,4,0.511174,7.660907,0.084631,1,60,582.79551,593.76051,598.69674,571.46403,618.75372,RR5
9134,1,2,4,5208,520801,52080107,1,9,1,1,3,1,1,3,4,4,4,0.511174,7.660907,0.084631,1,60,649.04864,636.94252,622.95127,603.98535,607.72738,RR5
9134,1,2,4,5208,520801,52080108,1,9,1,1,17,2,2,2,2,4,3,0.511174,7.660907,0.084631,1,60,587.2539,528.14551,595.91739,543.17899,567.9795,RR5
9134,1,2,4,5208,520801,52080109,2,9,1,1,25,2,2,3,2,4,4,0.511174,7.660907,0.084631,1,60,642.06885,654.51497,628.78729,633.55912,667.19904,RR5
9134,1,2,4,5208,520801,52080111,1,9,1,1,18,4,3,9,2,9,1,0.511174,7.660907,0.084631,1,60,401.24891,412.04218,385.49894,420.21009,348.91446,RR5
9134,1,2,4,5208,520801,52080112,2,9,1,1,26,9,9,9,9,9,9,0.511174,7.660907,0.084631,1,60,530.24537,533.62201,501.14942,476.95656,528.7379,RR5
9134,1,2,4,5208,520801,52080113,1,9,1,1,5,1,1,2,3,3,3,0.511174,7.660907,0.084631,1,60,481.18758,499.18099,470.51876,488.19498,500.2526,RR5
9134,1,2,4,5208,520801,52080114,2,9,1,1,10,1,1,2,4,4,4,0.511174,7.660907,0.084631,1,60,568.70527,548.17673,532.9744,573.39932,531.026,RR5
9134,1,2,4,5208,520801,52080115,2,9,1,1,44,3,2,3,1,1,2,0.511174,7.660907,0.084631,1,60,501.21411,540.68014,538.1095,523.23639,525.57161,RR5
9134,1,2,4,5208,520801,52080116,1,9,1,1,11,1,2,1,2,3,2,0.511174,7.660907,0.084631,1,60,554.50452,495.48199,533.91016,545.80447,538.80686,RR5
9134,1,2,4,5208,520801,52080117,2,9,1,1,6,2,2,3,4,4,4,0.511174,7.660907,0.084631,1,60,536.23223,560.19521,564.74632,528.44026,599.72568,RR5
9134,1,2,4,5208,520801,52080118,2,9,1,1,27,1,2,1,1,1,2,0.511174,7.660907,0.084631,1,60,401.23379,391.13413,388.0274,377.28967,415.07786,RR5
9134,1,2,4,5208,520801,52080119,1,9,1,1,12,2,2,9,3,3,2,0.511174,7.660907,0.084631,1,60,410.56865,329.31652,363.94366,388.68759,368.84854,RR5
9134,1,2,4,5208,520801,52080120,2,9,1,1,7,1,2,1,1,1,1,0.511174,7.660907,0.084631,1,60,486.90939,508.37607,463.17417,452.83089,449.05057,RR5
9134,1,2,4,5208,520801,52080121,2,9,1,1,28,1,1,2,3,4,4,0.511174,7.660907,0.084631,1,60,491.94796,541.75018,476.17834,502.96096,511.38586,RR5
9134,1,2,4,5208,520801,52080122,1,9,1,1,8,2,1,1,3,4,4,0.511174,7.660907,0.084631,1,60,590.79129,582.62941,582.10972,549.11781,566.21278,RR5
9134,1,2,4,5208,520801,52080123,1,9,1,1,13,2,3,2,3,3,2,0.511174,7.660907,0.084631,1,60,533.31703,534.16007,533.47053,517.86061,542.51316,RR5
9134,1,2,4,5208,520801,52080124,1,9,1,1,45,1,1,4,4,4,4,0.511174,7.660907,0.084631,1,60,654.57107,670.48307,561.63749,623.51433,615.33165,RR5
9134,1,2,4,5208,520802,52080201,1,9,1,1,14,2,1,2,3,1,3,0.628649,9.421488,0.104081,1,60,523.27636,555.59473,577.14974,582.96438,558.33461,RR5
9134,1,2,4,5208,520802,52080202,2,9,1,1,15,1,1,3,1,3,4,0.628649,9.421488,0.104081,1,60,540.61405,562.9262,519.06009,556.28423,555.17581,RR5
9134,1,2,4,5208,520802,52080205,1,9,1,1,9,1,1,3,4,4,4,0.628649,9.421488,0.104081,1,60,506.33418,490.8026,524.115,501.8417,510.13231,RR5
9134,1,2,4,5208,520802,52080206,1,9,1,1,30,1,1,4,4,4,4,0.628649,9.421488,0.104081,1,60,517.24144,536.49358,565.776,536.85768,537.58773,RR5
9134,1,2,4,5208,520802,52080207,2,9,1,1,1,1,1,3,4,4,4,0.628649,9.421488,0.104081,1,60,531.58223,599.64727,599.13698,545.5466,568.07883,RR5
9134,1,2,4,5208,520802,52080208,2,9,1,1,17,1,1,1,1,1,1,0.628649,9.421488,0.104081,1,60,532.13581,471.22809,477.40191,505.43813,520.55171,RR5
9134,1,2,4,5208,520802,52080209,2,9,1,1,46,1,2,2,3,4,4,0.628649,9.421488,0.104081,1,60,589.93407,531.71946,600.88554,586.50385,552.16909,RR5
9134,1,2,4,5208,520802,52080211,1,9,1,1,2,1,1,4,4,4,4,0.628649,9.421488,0.104081,1,60,562.26758,583.81011,585.16871,606.41074,595.49234,RR5
9134,1,2,4,5208,520802,52080212,1,9,1,1,31,1,1,2,4,4,4,0.628649,9.421488,0.104081,1,60,578.00769,566.47733,636.78094,558.01658,581.11765,RR5
9134,1,2,4,5208,520802,52080213,2,9,1,1,10,2,1,2,2,4,4,0.628649,9.421488,0.104081,1,60,584.08291,642.87158,657.2233,610.98037,578.94154,RR5
9134,1,2,4,5208,520802,52080214,1,9,1,1,3,NA,NA,NA,NA,NA,NA,0.628649,9.421488,0.104081,1,60,572.01509,543.47889,542.96346,544.13946,538.58673,RR5
9134,1,2,4,5208,520802,52080215,1,9,1,1,32,1,1,2,3,4,4,0.628649,9.421488,0.104081,1,60,568.63213,583.62288,570.94823,593.48677,592.27086,RR5
9134,1,2,4,5208,520802,52080216,2,9,1,1,4,1,1,2,4,4,2,0.628649,9.421488,0.104081,1,60,588.04423,605.87797,550.39631,603.52159,597.60445,RR5
9134,1,2,4,5208,520802,52080218,2,9,1,1,47,1,1,1,1,1,1,0.628649,9.421488,0.104081,1,60,566.97672,548.72464,523.80852,478.10186,562.08697,RR5
9134,1,2,4,5208,520802,52080219,2,9,1,1,6,1,1,4,4,4,4,0.628649,9.421488,0.104081,1,60,576.40779,544.44771,575.15544,548.61519,510.76131,RR5
9134,1,2,4,5208,520802,52080220,2,9,1,1,7,3,2,1,3,2,2,0.628649,9.421488,0.104081,1,60,518.27869,511.9279,535.51224,541.43717,487.1027,RR5
9134,1,2,4,5208,520802,52080221,2,9,1,1,33,1,1,2,1,4,4,0.628649,9.421488,0.104081,1,60,499.28529,490.10986,520.82963,524.56704,519.49409,RR5
9134,1,2,4,5208,520802,52080223,1,9,1,1,11,1,1,1,4,4,4,0.628649,9.421488,0.104081,1,60,624.69589,602.8997,595.69061,559.60357,589.36136,RR5
9134,1,2,4,5208,520802,52080224,1,9,1,1,34,1,1,1,4,4,4,0.628649,9.421488,0.104081,1,60,606.11281,557.9759,561.02343,534.69362,552.56288,RR5
9134,1,2,4,5208,520802,52080225,2,9,1,1,12,1,1,1,2,4,4,0.628649,9.421488,0.104081,1,60,587.47946,598.45684,658.15493,653.97077,602.96974,RR5
9134,1,2,4,5208,520802,52080226,2,9,1,1,13,9,2,4,4,4,4,0.628649,9.421488,0.104081,1,60,569.89485,634.77606,578.2682,539.42946,564.909,RR5
9134,1,2,4,5210,521002,52100201,2,3,1,1,2,1,1,3,4,4,4,0.482065,7.224649,0.079812,1,123,545.42011,495.52316,550.45674,575.5581,539.29158,RR5
9134,1,2,4,5210,521002,52100202,1,3,1,1,19,1,2,1,3,4,4,0.482065,7.224649,0.079812,1,123,687.21649,687.46979,657.38784,594.1676,651.89451,RR5
9134,1,2,4,5210,521002,52100203,2,3,1,1,18,1,1,2,3,3,4,0.482065,7.224649,0.079812,1,123,504.5466,526.07652,494.03091,511.25367,538.0601,RR5
9134,1,2,4,5210,521002,52100204,1,3,1,1,3,1,1,4,4,4,4,0.482065,7.224649,0.079812,1,123,592.08725,593.57886,605.99321,570.23511,590.42161,RR5
9134,1,2,4,5210,521002,52100205,2,3,1,1,71,1,1,2,1,3,4,0.482065,7.224649,0.079812,1,123,465.51225,530.93533,482.11322,468.10336,462.79686,RR5
9134,1,2,4,5210,521002,52100207,1,3,1,1,10,1,2,3,4,4,4,0.482065,7.224649,0.079812,1,123,564.58246,569.70744,573.56567,543.87732,528.20317,RR5
9134,1,2,4,5210,521002,52100208,2,3,1,1,20,2,2,3,3,3,3,0.482065,7.224649,0.079812,1,123,530.16749,523.7346,464.35992,490.46524,483.91322,RR5
9134,1,2,4,5210,521002,52100209,1,3,1,1,5,2,2,4,4,4,4,0.482065,7.224649,0.079812,1,123,576.05358,531.35514,553.25939,565.26734,627.36499,RR5
9134,1,2,4,5210,521002,52100210,2,3,1,1,11,1,1,2,4,4,4,0.482065,7.224649,0.079812,1,123,647.3491,647.14993,588.86708,551.921,598.87877,RR5
9134,1,2,4,5210,521002,52100211,1,3,1,1,21,1,1,2,4,4,4,0.482065,7.224649,0.079812,1,123,607.35276,597.10168,585.21622,604.39773,607.73872,RR5
9134,1,2,4,5210,521002,52100212,1,3,1,1,12,2,2,2,3,3,3,0.482065,7.224649,0.079812,1,123,628.40858,637.06058,660.14772,617.87447,603.87659,RR5
9134,1,2,4,5210,521002,52100213,2,3,1,1,13,1,1,2,3,2,3,0.482065,7.224649,0.079812,1,123,423.13898,445.63609,422.5594,418.71506,432.01212,RR5
9134,1,2,4,5210,521002,52100214,2,3,1,1,72,2,2,4,2,1,4,0.482065,7.224649,0.079812,1,123,483.68088,490.5469,505.11199,544.95823,456.87679,RR5
9134,1,2,4,5210,521002,52100215,1,3,1,1,14,2,1,3,4,4,4,0.482065,7.224649,0.079812,1,123,538.52887,503.04045,511.23865,473.9256,508.08459,RR5
9134,1,2,4,5210,521002,52100216,1,3,1,1,6,1,1,4,4,4,4,0.482065,7.224649,0.079812,1,123,630.97914,637.67157,644.50302,642.49961,620.25981,RR5
9134,1,2,4,5210,521002,52100217,1,3,1,1,22,NA,NA,NA,NA,NA,NA,0.482065,7.224649,0.079812,1,123,438.02146,403.08647,460.84838,489.13907,419.66478,RR5
9134,1,2,4,5210,521002,52100218,1,3,1,1,15,1,2,2,4,4,4,0.482065,7.224649,0.079812,1,123,631.74117,657.86832,640.30035,621.41934,642.00852,RR5
9134,1,2,4,5210,521002,52100219,2,3,1,1,7,1,1,3,1,2,4,0.482065,7.224649,0.079812,1,123,403.42284,421.23016,352.99614,363.14115,342.39383,RR5
9134,1,2,4,5210,521002,52100220,1,3,1,1,23,1,1,4,4,4,4,0.482065,7.224649,0.079812,1,123,500.80369,502.80514,483.715,476.18753,490.31973,RR5
9134,1,2,4,5210,521002,52100221,1,3,1,1,8,NA,NA,NA,NA,NA,NA,0.482065,7.224649,0.079812,1,123,465.16691,455.07367,448.45283,448.29148,443.3001,RR5
9134,1,2,4,5210,521002,52100222,1,3,1,1,9,3,3,3,3,3,3,0.482065,7.224649,0.079812,1,123,433.88072,467.52574,451.39772,454.96851,443.33807,RR5
9134,1,2,4,5210,521002,52100223,2,3,1,1,73,2,2,3,3,3,3,0.482065,7.224649,0.079812,1,123,490.20309,501.01934,514.18596,497.50644,477.32627,RR5
9134,1,2,4,5210,521002,52100225,1,3,1,1,16,2,2,2,2,2,2,0.482065,7.224649,0.079812,1,123,591.14974,553.56824,565.51099,534.30696,509.3584,RR5
9134,1,2,4,5210,521002,52100226,1,3,1,1,17,9,9,9,9,9,9,0.482065,7.224649,0.079812,1,123,489.25862,473.52417,476.61959,498.89243,485.55003,RR5
9134,1,2,4,5210,521002,52100227,1,3,1,1,24,1,1,3,4,4,4,0.482065,7.224649,0.079812,1,123,578.86723,571.06361,554.99947,543.65658,571.88588,RR5
9134,1,2,4,5210,521003,52100301,1,3,1,1,1,2,2,2,4,4,4,0.481352,7.213961,0.079694,1,123,528.65937,591.4129,551.13596,578.59851,602.25831,RR5
9134,1,2,4,5210,521003,52100302,2,3,1,1,16,1,1,3,4,4,4,0.481352,7.213961,0.079694,1,123,536.89361,532.06857,540.32483,509.86524,536.02636,RR5
9134,1,2,4,5210,521003,52100303,2,3,1,1,24,1,2,2,4,4,4,0.481352,7.213961,0.079694,1,123,564.90726,577.37616,581.81041,585.95048,588.92474,RR5
9134,1,2,4,5210,521003,52100305,1,3,1,1,2,1,2,1,3,3,3,0.481352,7.213961,0.079694,1,123,549.19676,553.75202,558.03688,558.92131,567.02809,RR5
9134,1,2,4,5210,521003,52100306,1,3,1,1,25,1,1,3,4,4,4,0.481352,7.213961,0.079694,1,123,542.72573,600.65849,589.21289,605.17653,579.55172,RR5
9134,1,2,4,5210,521003,52100307,1,3,1,1,18,1,2,2,3,3,3,0.481352,7.213961,0.079694,1,123,574.98923,592.76603,575.01996,531.87119,532.48784,RR5
9134,1,2,4,5210,521003,52100308,2,3,1,1,10,1,1,4,4,4,1,0.481352,7.213961,0.079694,1,123,563.39762,582.92264,558.57315,565.7549,561.05041,RR5
9134,1,2,4,5210,521003,52100309,1,3,1,1,74,1,1,2,2,3,4,0.481352,7.213961,0.079694,1,123,531.85182,512.33939,534.14289,516.93442,536.25266,RR5
9134,1,2,4,5210,521003,52100310,1,3,1,1,3,1,1,1,2,2,4,0.481352,7.213961,0.079694,1,123,439.17991,501.66522,483.94026,440.10273,471.85143,RR5
9134,1,2,4,5210,521003,52100311,1,3,1,1,4,2,2,1,2,3,2,0.481352,7.213961,0.079694,1,123,541.28923,501.45516,488.98831,494.55036,544.9416,RR5
9134,1,2,4,5210,521003,52100312,1,3,1,1,26,1,1,4,4,4,4,0.481352,7.213961,0.079694,1,123,551.10222,530.70327,555.26519,606.62609,562.93773,RR5
9134,1,2,4,5210,521003,52100313,2,3,1,1,11,1,1,3,4,4,4,0.481352,7.213961,0.079694,1,123,543.8742,557.05627,574.6809,599.30688,572.23987,RR5
9134,1,2,4,5210,521003,52100314,2,3,1,1,5,1,1,4,4,4,4,0.481352,7.213961,0.079694,1,123,604.42758,613.96314,594.42568,560.85192,584.99669,RR5
9134,1,2,4,5210,521003,52100315,1,3,1,1,27,1,1,4,4,4,4,0.481352,7.213961,0.079694,1,123,547.54548,577.59493,541.76318,541.9936,563.7331,RR5
9134,1,2,4,5210,521003,52100316,1,3,1,1,12,NA,NA,NA,NA,NA,NA,0.481352,7.213961,0.079694,1,123,475.93736,480.07071,446.17243,429.3061,376.75263,RR5
9134,1,2,4,5210,521003,52100317,2,3,1,1,13,2,2,3,3,3,4,0.481352,7.213961,0.079694,1,123,640.08209,626.43296,590.95631,585.31654,580.3402,RR5
9134,1,2,4,5210,521003,52100318,2,3,1,1,75,1,1,4,4,4,4,0.481352,7.213961,0.079694,1,123,559.91594,525.91688,536.62172,558.13814,548.89395,RR5
9134,1,2,4,5210,521003,52100319,2,3,1,1,6,1,1,4,4,4,4,0.481352,7.213961,0.079694,1,123,564.06857,563.66225,591.357,585.7038,613.62376,RR5
9134,1,2,4,5210,521003,52100320,1,3,1,1,7,1,1,4,4,4,4,0.481352,7.213961,0.079694,1,123,587.78139,596.56291,573.01779,623.20896,625.30796,RR5
9134,1,2,4,5210,521003,52100321,2,3,1,1,28,2,1,2,1,1,1,0.481352,7.213961,0.079694,1,123,562.99807,564.3201,558.31894,569.73076,571.10033,RR5
9134,1,2,4,5210,521003,52100322,2,3,1,1,14,1,1,2,2,4,3,0.481352,7.213961,0.079694,1,123,546.05731,547.68969,518.37249,561.51557,511.87594,RR5
9134,1,2,4,5210,521003,52100323,2,3,1,1,15,1,1,4,4,4,4,0.481352,7.213961,0.079694,1,123,585.00974,680.37515,639.20307,642.10278,608.18202,RR5
9134,1,2,4,5210,521003,52100324,2,3,1,1,29,1,3,1,3,3,3,0.481352,7.213961,0.079694,1,123,591.50193,646.5364,633.83282,606.41298,597.59767,RR5
9134,1,2,4,5210,521003,52100325,1,3,1,1,8,1,1,4,4,4,4,0.481352,7.213961,0.079694,1,123,638.00689,661.05411,634.17318,697.10612,685.19568,RR5
9134,1,2,4,5210,521003,52100326,2,3,1,1,9,1,1,3,4,4,4,0.481352,7.213961,0.079694,1,123,651.58988,668.22036,654.03509,593.59917,619.67141,RR5
9134,1,2,4,5210,521003,52100327,2,3,1,1,76,2,1,3,2,3,2,0.481352,7.213961,0.079694,1,123,515.22547,505.12212,474.3284,502.97327,538.66126,RR5
9134,1,2,4,5213,521301,52130102,1,3,1,1,5,3,2,2,3,3,4,1.482652,22.220332,0.245472,0,99,538.07643,556.58241,513.43905,559.78037,560.72366,RR5
9134,1,2,4,5213,521301,52130104,2,3,1,1,19,4,2,2,2,3,4,1.482652,22.220332,0.245472,0,99,505.80427,508.09309,450.93952,465.81559,441.08491,RR5
9134,1,2,4,5213,521301,52130105,1,3,1,1,7,1,1,3,4,4,4,1.482652,22.220332,0.245472,0,99,581.11884,610.93325,561.10979,575.00319,574.46975,RR5
9134,1,2,4,5213,521301,52130106,1,3,1,1,8,1,1,2,4,4,4,1.482652,22.220332,0.245472,0,99,644.24702,609.58529,611.13104,652.5505,631.33556,RR5
9134,1,2,4,5213,521301,52130107,1,3,1,1,20,4,4,1,1,2,4,1.482652,22.220332,0.245472,0,99,479.00226,489.25484,482.92864,469.55434,513.05315,RR5
9134,1,2,4,5213,521301,52130108,1,3,1,1,9,2,2,3,4,2,1,1.482652,22.220332,0.245472,0,99,579.15234,575.63924,568.06719,545.89551,570.96769,RR5
9134,1,2,4,5213,521301,52130109,2,3,1,1,1,4,9,2,2,2,1,1.482652,22.220332,0.245472,0,99,430.09288,445.61317,475.98778,490.84457,431.745,RR5
9134,1,2,4,5213,521301,52130110,1,3,1,1,71,1,1,2,9,4,4,1.482652,22.220332,0.245472,0,99,508.15179,528.46237,500.97157,493.97664,488.76615,RR5
9134,1,2,4,5213,521301,52130111,1,3,1,1,15,3,4,1,1,1,2,1.482652,22.220332,0.245472,0,99,537.91655,508.94253,519.17076,506.20035,509.27932,RR5
9134,1,2,4,5213,521301,52130112,1,3,1,1,16,1,1,3,4,4,4,1.482652,22.220332,0.245472,0,99,621.71319,604.5358,623.33673,610.43686,727.35246,RR5
9134,1,2,4,5213,521301,52130113,2,3,1,1,21,2,2,3,2,2,2,1.482652,22.220332,0.245472,0,99,565.58919,541.46244,514.49244,580.18713,528.923,RR5
9134,1,2,4,5213,521301,52130114,2,3,1,1,17,3,2,3,4,2,4,1.482652,22.220332,0.245472,0,99,556.70445,545.77831,558.82687,576.2432,565.10503,RR5
9134,1,2,4,5213,521301,52130115,1,3,1,1,18,1,1,2,2,4,1,1.482652,22.220332,0.245472,0,99,465.36819,483.35813,511.75647,468.61564,516.16102,RR5
9134,1,2,4,5213,521301,52130116,1,3,1,1,22,1,1,4,4,4,4,1.482652,22.220332,0.245472,0,99,594.78344,586.76404,571.4832,580.57815,547.64272,RR5
9134,1,2,4,5213,521301,52130117,1,3,1,1,2,1,1,4,4,4,4,1.482652,22.220332,0.245472,0,99,655.43343,680.13994,679.28016,657.2721,693.89443,RR5
9134,1,2,4,5213,521301,52130118,2,3,1,1,10,NA,NA,NA,NA,NA,NA,1.482652,22.220332,0.245472,0,99,576.63215,566.22072,572.14921,513.90529,516.33387,RR5
9134,1,2,4,5213,521301,52130120,1,3,1,1,11,1,1,2,4,3,3,1.482652,22.220332,0.245472,0,99,609.84595,583.22996,587.37637,619.53725,615.82801,RR5
9134,1,2,4,5213,521301,52130121,1,3,1,1,12,2,1,2,3,3,4,1.482652,22.220332,0.245472,0,99,647.40542,567.41014,614.5541,632.53894,620.17952,RR5
9134,1,2,4,5220,522002,52200201,1,3,1,1,33,2,2,1,2,2,2,2.492064,37.348266,0.412593,0,25,457.83512,480.81599,501.18573,493.77929,463.52763,RR5
9134,1,2,4,5220,522002,52200202,2,3,1,1,13,4,1,4,4,4,4,2.492064,37.348266,0.412593,0,25,285.35641,266.22865,296.60975,351.41548,360.89413,RR5
9134,1,2,4,5220,522002,52200203,1,3,1,1,6,1,1,4,4,4,4,2.492064,37.348266,0.412593,0,25,542.30926,518.95977,620.28107,536.06678,589.56863,RR5
9134,1,2,4,5220,522002,52200204,1,3,1,1,49,1,1,2,4,4,4,2.492064,37.348266,0.412593,0,25,567.83918,563.70252,551.58589,630.14915,505.72025,RR5
9134,1,2,4,5220,522002,52200205,1,3,1,1,14,2,2,1,2,4,2,2.492064,37.348266,0.412593,0,25,459.85472,487.09325,464.84818,471.65046,466.22318,RR5
9134,1,2,4,5220,522002,52200206,1,3,1,1,7,1,1,3,3,4,4,2.492064,37.348266,0.412593,0,25,649.26584,601.31827,659.00041,641.93423,609.83929,RR5
9134,1,2,4,5220,522002,52200207,2,3,1,1,34,1,3,1,2,3,2,2.492064,37.348266,0.412593,0,25,407.36583,409.81365,454.7414,446.68282,452.42778,RR5
9134,1,2,4,5220,522002,52200208,2,3,1,1,15,2,1,1,4,4,4,2.492064,37.348266,0.412593,0,25,433.66261,408.15625,418.72202,404.96407,448.6581,RR5
9134,1,2,4,5220,522002,52200209,2,3,1,1,8,1,1,1,2,3,2,2.492064,37.348266,0.412593,0,25,434.13248,357.17469,384.37836,354.6273,400.59745,RR5
9134,1,2,4,5220,522003,52200301,1,3,1,1,35,1,1,3,4,4,4,2.492064,37.348266,0.412593,0,25,489.38757,507.21606,515.96801,485.44518,491.31255,RR5
9134,1,2,4,5220,522003,52200303,1,3,1,1,9,1,2,3,4,4,4,2.492064,37.348266,0.412593,0,25,602.22292,578.29132,598.23229,610.63308,548.80018,RR5
9134,1,2,4,5220,522003,52200304,2,3,1,1,1,2,2,3,3,2,4,2.492064,37.348266,0.412593,0,25,355.87873,351.58469,413.85556,324.87754,344.32065,RR5
9134,1,2,4,5220,522003,52200305,1,3,1,1,50,1,1,4,4,4,4,2.492064,37.348266,0.412593,0,25,526.93676,473.58361,525.56212,514.88825,520.23316,RR5
9134,1,2,4,5220,522003,52200306,2,3,1,1,16,2,1,3,3,4,4,2.492064,37.348266,0.412593,0,25,557.85977,529.01159,512.87482,499.69889,517.89332,RR5
9134,1,2,4,5220,522003,52200307,1,3,1,1,2,4,3,1,2,2,1,2.492064,37.348266,0.412593,0,25,223.84556,328.78525,261.21704,326.89807,306.27195,RR5
9134,1,2,4,5220,522003,52200309,2,3,1,1,36,9,9,9,9,9,9,2.492064,37.348266,0.412593,0,25,346.9151,326.18925,354.70334,354.80074,323.48436,RR5
9134,1,2,4,5220,522003,52200310,1,3,1,1,17,1,1,4,4,4,4,2.492064,37.348266,0.412593,0,25,574.89443,569.99245,564.16394,612.50052,584.84885,RR5
9134,1,2,4,5223,522301,52230101,2,9,1,1,37,1,1,2,4,4,4,0.654796,9.813345,0.10841,0,118,509.52059,534.34091,521.48293,515.08,523.72236,RR5
9134,1,2,4,5223,522301,52230102,1,9,1,1,4,1,1,4,4,4,4,0.654796,9.813345,0.10841,0,118,586.85808,602.63498,616.69024,607.00898,593.71559,RR5
9134,1,2,4,5223,522301,52230103,1,9,1,1,17,2,2,1,1,1,4,0.654796,9.813345,0.10841,0,118,538.49623,531.43496,527.96217,527.10331,532.96041,RR5
9134,1,2,4,5223,522301,52230106,2,9,1,1,80,1,2,1,2,4,4,0.654796,9.813345,0.10841,0,118,556.75169,534.52825,514.00246,557.3565,546.47098,RR5
9134,1,2,4,5223,522301,52230107,1,9,1,1,5,1,1,1,4,4,4,0.654796,9.813345,0.10841,0,118,552.2248,531.37289,560.63131,560.85559,546.01633,RR5
9134,1,2,4,5223,522301,52230108,2,9,1,1,6,2,2,2,2,4,2,0.654796,9.813345,0.10841,0,118,447.95303,484.47189,446.41767,414.90846,475.33344,RR5
9134,1,2,4,5223,522301,52230109,2,9,1,1,38,1,1,2,4,4,4,0.654796,9.813345,0.10841,0,118,569.61821,564.69101,582.92554,562.00781,560.58463,RR5
9134,1,2,4,5223,522301,52230110,1,9,1,1,7,1,1,4,4,4,4,0.654796,9.813345,0.10841,0,118,525.84078,534.24375,523.97619,548.06172,481.68406,RR5
9134,1,2,4,5223,522301,52230111,2,9,1,1,8,1,9,2,4,4,4,0.654796,9.813345,0.10841,0,118,543.95318,472.97871,544.2172,504.43025,502.7102,RR5
9134,1,2,4,5223,522301,52230112,2,9,1,1,19,1,1,2,1,2,1,0.654796,9.813345,0.10841,0,118,428.38186,402.16106,381.99083,471.03503,446.35137,RR5
9134,1,2,4,5223,522301,52230113,1,9,1,1,18,1,1,4,4,4,4,0.654796,9.813345,0.10841,0,118,611.45341,587.6713,574.98455,534.56005,541.83545,RR5
9134,1,2,4,5223,522301,52230114,1,9,1,1,10,1,1,4,9,4,4,0.654796,9.813345,0.10841,0,118,622.13289,563.31466,595.07373,575.42891,583.50407,RR5
9134,1,2,4,5223,522301,52230116,2,9,1,1,9,2,9,3,2,3,4,0.654796,9.813345,0.10841,0,118,551.48363,525.26532,553.92248,588.73495,567.19274,RR5
9134,1,2,4,5223,522301,52230117,1,9,1,1,11,2,2,1,2,3,9,0.654796,9.813345,0.10841,0,118,496.22884,456.34018,478.06863,517.17835,501.18233,RR5
9134,1,2,4,5223,522301,52230118,2,9,1,1,20,1,1,4,4,4,4,0.654796,9.813345,0.10841,0,118,599.44664,559.38116,574.95247,568.11559,569.14669,RR5
